1395491301117	0.997954	0.998014	0.997788	2937.07	607.189	2908.47	-748.058	42224	
1395491301197	0.997910	0.997975	0.997752	2937.07	607.189	2908.47	-748.058	42330.2	
1395491301276	0.997868	0.997938	0.997717	2937.07	607.189	2908.47	-748.058	42433.4	
1395491301356	0.997826	0.997900	0.997681	2937.07	607.189	2908.47	-748.058	42538.8	
1395491301401	0.997813	0.997888	0.997669	2937.07	607.189	2908.47	-748.058	42572.1	
1395491301463	0.997787	0.997865	0.997648	2937.07	607.189	2908.47	-748.058	42634.8	
1395491301543	0.997746	0.997827	0.997612	2937.07	607.189	2908.47	-748.058	42739	
1395491301621	0.997707	0.997792	0.997578	2937.07	607.189	2908.47	-748.058	42837.9	
1395491301704	0.997663	0.997752	0.997540	2937.07	607.189	2908.47	-748.058	42949.3	
1395491301750	0.997649	0.997740	0.997529	2937.07	607.189	2908.47	-748.058	42983.5	
1395491301812	0.997625	0.997718	0.997508	2937.07	607.189	2908.47	-748.058	43045.2	
1395491301900	0.997577	0.997674	0.997466	2937.07	607.189	2908.47	-748.058	43169.2	
1395491301974	0.997542	0.997642	0.997436	2937.07	607.189	2908.47	-748.058	43256.9	
1395491302053	0.997504	0.997607	0.997402	2937.07	607.189	2908.47	-748.058	43356.3	
1395491302101	0.997490	0.997594	0.997390	2937.07	607.189	2908.47	-748.058	43392.9	
1395491302158	0.997470	0.997576	0.997372	2937.07	607.189	2908.47	-748.058	43444.3	
1395491302238	0.997431	0.997540	0.997338	2937.07	607.189	2908.47	-748.058	43545.4	
1395491302318	0.997392	0.997505	0.997304	2937.07	607.189	2908.47	-748.058	43646.5	
1395491302399	0.997353	0.997468	0.997269	2937.07	607.189	2908.47	-748.058	43749.8	
1395491302447	0.997339	0.997456	0.997256	2937.07	607.189	2908.47	-748.058	43786	
1395491302513	0.997313	0.997432	0.997233	2937.07	607.189	2908.47	-748.058	43854	
1395491302589	0.997279	0.997400	0.997203	2937.07	607.189	2908.47	-748.058	43944.3	
